GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,index,ID,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z,brickid,brickname,objid,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,z_2,stellar_mass,error_stellar_mass,log_SFR,error_log_SFR,survey,band,FUV,fuv_magerr,NUV,nuv_magerr
950r,15.623231254148628,-9.87926323291844,5000.0,0.103,,1.5,1.5,1.5,0.0,0.0,1.0,1.0,28.405851920982567,33.30511880126365,0.585388418631621,-1.66213827014779,0.0895344934389426,0.021497314894762,0.0814089998602867,0.0,100.0,-99.0,0.3875802997858672,0.092767721067239,0.1072941024309154,-0.0711520949179901,0.5259673962568758,27.544348485315908,2.3155826115872533,3.768971498961038,308.9776367368744,311.2139339057618,0.3091816917910541,0.8818029086586189,1.0,2.0,0.27,0.3462954865095246,1.0666214,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2993.0,12.3,244.2,0.0,3.0,0.02582,0.0054399999789893,4.7,0.0,3.0,50.0,3.4,4.7,7.7,0.0,0.0,0.0,0.0,950,3137,SER,0.533252749386099,343.2937,0.0057,344.6020,0.0041,16.798,0.0144,17.7782,9.0E-4,0.5404,0.0018,0.3594,0.0002,-54.3291,0.0214,343.2937,0.0057,344.6020,0.0041,16.4475,0.0096,16.9623,0.0007,0.6595,0.0011,0.3594,0.0002,-54.3291,0.0214,343.2937,0.0057,344.6020,0.0041,16.1131,0.0112,16.5550,0.0007,0.7731,0.0014,0.3594,0.0002,-54.3291,0.0214,343.2937,0.0057,344.6020,0.0041,15.7512,0.0179,16.323,0.0011,0.8960,0.0024,0.3594,0.0002,-54.3291,0.0214,273087,,3137,19.21463,18.091763,17.577057,17.221916,17.411238,17.840973,,16.017475,1.1228676,0.51470566,0.86984634,0.3551407,0.103,10.689,0.048,-0.872,0.839,AIS,1,-999.0,-999.0,22.57944,0.5399775
533r,230.2926238381598,-0.4384641626272549,5000.0,0.0688,,6.945931015415178,14.918348739141235,24.57506053469272,153.59664231435772,156.63369268870315,30.89094341862844,39.12447045743672,15.633678016224511,19.333857957674823,0.5138373282026552,-1.80044540918758,-0.1687965568298643,-0.0685629569564451,0.1919744312763214,2.743820652754545,0.1542586864706741,0.0330673742099678,0.0689655172413793,0.2188535549581244,0.0501748108491994,0.2286882199198071,0.2646856581285514,0.0830423420407942,14.40984789159557,0.6617907322613648,319.5921298126464,320.64483163558526,0.2713655153241644,3.107545862856302,1.0,0.0,0.27,0.3462954865095246,1.4648733,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3475.0,23.1,150.3,0.0,3.0,0.02468,0.0026499999221414,9.3,0.0,3.0,50.0,4.3,9.3,23.3,0.0,0.0,0.0,0.0,533,1167,SER,0.386169075603755,343.9901,0.0132,344.4448,0.014,17.9713,0.0535,17.9654,0.0032,0.8467,0.0045,0.6518,0.0010,43.9864,0.173,343.9901,0.0132,344.4448,0.014,17.3946,0.0321,17.4567,0.0019,0.9511,0.0026,0.6518,0.0010,43.9864,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.9901,0.0132,344.4448,0.014,16.2487,0.084,17.1176,0.0047,1.1587,0.0076,0.6518,0.0010,43.9864,0.173,328409,,1167,17.368702,16.834387,16.59239,16.416285,16.886183,17.30566,15.377006,,0.5343151,0.24199677,0.41810226,0.1761055,0.0688,10.105,0.042,0.01,0.097,MIS,3,19.37413,0.03559171,19.09976,0.02607882
287r,151.81048387252727,6.912615332485625,5000.0,0.0313,,7.950943446813449,17.401430167406062,30.484384803820557,325.4077774998488,324.9574802085721,37.04959950590966,47.83301016251843,17.706795950898595,21.69417302474565,0.528077981649144,-1.664201673503804,-0.1927222310986009,-0.0355268307843762,0.2218451648950576,2.91829385322959,0.1915826289194206,0.0177025001910817,0.0583756345177665,0.089676440435012,0.0894678711478811,0.1517831461600195,0.3062467832597274,0.1189015826808366,18.025446051029093,0.6674358611956159,319.91674922837194,321.8868864754203,0.3235479997379824,2.0218409794591548,0.0,0.0,0.27,0.3462954865095246,1.2547835,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3971.0,17.0,234.1,0.0,3.0,0.04481,0.0057700001634657,7.8,0.0,3.0,50.0,4.1,7.8,18.1,0.0,0.0,0.0,0.0,287,629,SER,0.573404185013883,343.7996,0.0077,343.3824,0.0096,14.5899,0.0248,18.2926,0.0016,0.8563,0.0026,0.7885,0.0007,16.9992,0.2001,343.7996,0.0077,343.3824,0.0096,13.8779,0.0163,17.7878,0.0013,0.9214,0.0016,0.7885,0.0007,16.9992,0.2001,343.7996,0.0077,343.3824,0.0096,13.1986,0.0232,17.6031,0.0019,0.9836,0.0025,0.7885,0.0007,16.9992,0.2001,343.7996,0.0077,343.3824,0.0096,12.4633,0.0387,17.5241,0.003,1.0509,0.0044,0.7885,0.0007,16.9992,0.2001,371223,,629,16.466892,16.071991,15.859732,15.795575,16.460974,17.049183,16.736572,,0.39490128,0.2122593,0.27641582,0.06415653,0.0313,9.541,0.019,-0.567,0.016,AIS,3,18.6542,0.1012899,18.06239,0.05725414
199r,173.91175586317496,1.3575405408452186,5000.0,0.0178,,6.214342587237921,12.148007828022868,20.992114609622,406.2603140212922,406.62293158166926,26.52186057969428,28.678694094310558,12.831242411366668,13.744903583519765,0.4843277018591397,-1.707695133150112,-0.3791451485242305,-0.0848851986673172,0.3631178438663482,2.643304986132127,0.1227611688729851,0.0185313811489782,0.0010793308148947,0.0,0.0564809644684444,0.2205989214983873,0.3432688068456908,0.2699411281153603,12.615080089211968,0.8184087757105225,318.6807413929882,319.6999312964608,0.203471570415162,0.4006811772523134,0.0,0.0,0.27,0.3462954865095246,1.6789562,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,4063.0,30.4,133.8,0.0,3.0,0.03653,0.0033100000582635,11.0,0.0,3.0,50.0,4.5,11.0,39.9,0.0,0.0,0.0,0.0,199,4184,SER,0.818930022870765,344.4510,0.0022,344.1806,0.0017,6.8893,0.0077,17.5783,9.0E-4,1.2502,0.0030,0.7162,0.0005,62.9249,0.082,344.4510,0.0022,344.1806,0.0017,6.6012,0.0049,17.0722,0.0006,1.3359,0.0020,0.7162,0.0005,62.9249,0.082,344.4510,0.0022,344.1806,0.0017,6.3263,0.0062,16.9018,0.0009,1.4176,0.0026,0.7162,0.0005,62.9249,0.082,344.4510,0.0022,344.1806,0.0017,6.0288,0.0103,16.7335,0.0012,1.5061,0.0042,0.7162,0.0005,62.9249,0.082,338263,,4184,16.342375,15.948722,15.745393,15.697776,16.340746,16.894241,15.474643,14.214378,0.39365292,0.20332909,0.25094604,0.04761696,0.0178,9.074,0.037,-0.724,0.024,MIS,3,17.99422,0.02405274,17.72133,0.01137164
391r,214.6944580968434,0.5606910585065512,5000.0,0.053,,2.241899729237556,4.332474250171022,7.616015613820204,113.65540905042688,113.75332181704664,9.535420633260362,12.185650272610822,5.475645557538142,7.047509257513099,0.5080442045459233,-1.6588183722304417,-0.2956200555419839,-0.0546119912395673,0.5090709924697876,2.6555582060643523,0.1068224971799436,0.0812505114344352,0.0,0.0,0.0343656340584043,0.3424402884080771,0.7658864267875879,0.5539330481111483,3.9290559160277216,1.9465885088467756,320.1790868458312,320.0661934207721,0.1711307174573923,2.336797117011795,0.0,0.0,0.27,0.3462954865095246,1.3083862,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1648.0,18.4,89.4,0.0,3.0,0.01419,0.0018899999558925,7.5,0.0,3.0,50.0,3.9,7.5,29.9,0.0,0.0,0.0,0.0,391,9959,SER,0.575354795006089,346.5864,0.0068,346.0277,0.006,11.5138,0.0303,17.8936,0.002,1.2362,0.0050,0.4129,0.0006,-49.4804,0.0669,346.5864,0.0068,346.0277,0.006,11.7468,0.0253,17.5916,0.0020,1.3031,0.0038,0.4129,0.0006,-49.4804,0.0669,346.5864,0.0068,346.0277,0.006,11.9691,0.0414,17.4527,0.0030,1.3669,0.0059,0.4129,0.0006,-49.4804,0.0669,346.5864,0.0068,346.0277,0.006,12.2097,0.066,17.3736,0.0047,1.4360,0.0096,0.4129,0.0006,-49.4804,0.0669,334106,,9959,17.8087,17.30503,17.15667,16.9748,17.315622,17.600838,15.484999,12.568761,0.50366974,0.1483612,0.3302307,0.1818695,0.053,9.55,0.065,0.04,0.118,MIS,3,20.01107,0.03457829,19.62997,0.02400385
1050r,49.71624932250983,-7.473110311984017,5000.0,0.1221,,3.535281294032784,8.6175106523708,18.59473075051846,279.2226395277158,290.1817810119675,22.715350511440374,39.31901734040161,10.3471645337562,13.687649635179108,0.6330937938868076,-2.045780941910696,0.5915404724838096,0.0153993050223528,0.2482876777648925,3.604829594540904,0.0138479570345536,-0.0159146722446194,0.1743475846751804,0.0219122588125528,0.1045309624938219,0.1777246501799658,0.2701960213935863,0.2375619883862,8.903858891237219,1.80428733777804,319.9853982914246,319.9894268795231,0.138574967759745,1.3172071190357215,0.0,0.0,0.27,0.3462954865095246,1.1699805,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3502.0,14.7,237.5,0.0,3.0,0.03003,0.0043399999849498,6.9,0.0,3.0,50.0,3.9,6.9,17.7,0.0,0.0,0.0,0.0,1050,2930,SER,0.42499173260639,343.7060,0.0013,343.9399,0.0012,8.7764,0.047,17.8658,0.0027,5.0767,0.0258,0.7586,0.0009,62.3916,0.1342,343.7060,0.0013,343.9399,0.0012,8.1701,0.0303,16.7912,0.0018,5.3238,0.0175,0.7586,0.0009,62.3916,0.1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.7060,0.0013,343.9399,0.0012,6.9655,0.0368,16.0269,0.0024,5.8147,0.0264,0.7586,0.0009,62.3916,0.1342,287463,,2930,17.215977,16.202152,15.7822,15.503828,15.607736,16.051783,20.608803,,1.0138245,0.4199524,0.6983242,0.2783718,0.1221,11.308,0.016,-0.528,0.414,MIS,3,21.14262,0.2104481,20.34406,0.08137932
1042r,155.5378059603228,11.2351279873534,5000.0,0.1553,,2.509115540544972,6.545130406746526,15.343133846576928,142.1197173872398,143.51547270316928,18.566999928455207,21.55398587348145,8.162780569610673,9.385390031812909,0.6016626314914508,-2.134333048560513,0.4973228285351174,-0.028026288573375,0.2684630453586578,3.931967066708948,0.0374012025463466,0.0332492548154809,0.0060240963855421,0.0056182792647513,0.0243246000605274,0.0993412191024803,0.2615648642635018,0.1824774056608969,7.090566247964931,2.432975057768935,319.99180906865365,319.9984313787404,0.2548906540272065,2.1661392181193637,0.0,0.0,0.27,0.3462954865095246,1.1847378,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1842.0,15.1,121.8,0.0,3.0,0.02574,0.0041999998502433,6.1,0.0,3.0,50.0,3.7,6.1,15.5,0.0,0.0,0.0,0.0,1042,5888,SER,0.485477164289459,343.7714,0.006,344.5393,0.0068,21.2388,0.0459,17.5017,0.0019,1.1556,0.0037,0.8706,0.0009,-21.9642,0.2966,343.7714,0.006,344.5393,0.0068,22.1368,0.0473,16.5394,0.0017,1.7794,0.0040,0.8706,0.0009,-21.9642,0.2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.7714,0.006,344.5393,0.0068,23.9211,0.1353,15.8725,0.0036,3.0187,0.0117,0.8706,0.0009,-21.9642,0.2966,395428,,5888,18.068344,17.047863,16.671045,16.395397,16.530115,16.94895,,14.118546,1.0204811,0.3768177,0.6524658,0.27564812,0.1553,11.122,0.02,-0.807,0.711,MIS,1,-999.0,-999.0,23.07947,0.3918178
484r,191.2574965716925,0.0462452549771918,5000.0,0.046,,3.43397746797436,7.604071946475776,14.709972202980646,110.60692328372018,111.64994618357566,17.787918707438436,20.85647449565974,8.879412515147399,9.98149327129962,0.5526359648330117,-1.9605044742067612,0.134177626548694,-0.0524005167300583,0.2526374757289886,3.159072054205301,0.0179179730018896,0.0327709112991883,0.0011135857461024,0.0,0.0203536078175293,0.0856060426481558,0.2120918171623583,0.1077099676668644,8.77891219826312,1.885895488136396,319.6432842159565,319.905479696002,0.1357535082013986,1.7496244210650806,0.0,0.0,0.27,0.3462954865095246,1.0685885,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3887.0,12.3,316.0,0.0,3.0,0.00845,0.0010000000474974,8.4,0.0,3.0,50.0,4.6,8.4,24.3,0.0,0.0,0.0,0.0,484,858,SER,0.592452767975027,345.8945,0.0043,344.6853,0.0042,21.5068,0.0094,17.1583,5.0E-4,0.5481,0.0007,0.4029,0.0001,45.1545,0.0147,345.8945,0.0043,344.6853,0.0042,21.6577,0.0073,16.6318,0.0004,0.6383,0.0004,0.4029,0.0001,45.1545,0.0147,345.8945,0.0043,344.6853,0.0042,21.8017,0.01,16.3997,0.0008,0.7244,0.0007,0.4029,0.0001,45.1545,0.0147,345.8945,0.0043,344.6853,0.0042,21.9576,0.0153,16.2098,6.0E-4,0.8175,0.0011,0.4029,0.0001,45.1545,0.0147,331133,,858,18.07444,17.29398,16.95683,16.731203,17.25951,17.956282,18.2849,,0.78046036,0.33715057,0.56277657,0.22562599,0.046,9.847,0.055,-0.776,0.429,NGS,2,23.164,0.1561909,-999.0,-999.0
167r,226.6283803406732,4.516639065212866,5000.0,0.0352,,4.329336632900843,8.210227771817703,13.917960075550289,95.5364963413167,96.29371184077849,17.587542536375746,22.364179413673103,9.538512703696025,11.77901679941767,0.476043964050528,-1.564693002561064,-0.5192501271750682,-0.0732088029459651,0.2841227054595947,2.535771150671845,0.1601424401053965,0.0316820438750505,0.0044510385756676,0.0,0.1682558725609015,0.2264661552940095,0.6115779831617452,0.1776998312539759,10.127192851101691,0.6724313973363115,321.89087396850346,319.65261635634226,0.5283590503127872,2.8537591979868897,1.0,0.0,0.27,0.3462954865095246,1.3436849,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1348.0,19.5,69.3,0.0,3.0,0.03104,0.0030900000128895,10.1,0.0,3.0,50.0,4.5,10.1,34.6,0.0,0.0,0.0,0.0,167,6402,SER,0.635756314842251,343.6669,0.0035,343.9254,0.004,25.1324,0.0447,17.2244,0.0014,1.5311,0.0030,0.8385,0.0006,28.5568,0.156,343.6669,0.0035,343.9254,0.004,25.1523,0.0404,16.7525,0.0012,2.0188,0.0028,0.8385,0.0006,28.5568,0.156,343.6669,0.0035,343.9254,0.004,25.1712,0.0741,16.5885,0.0021,2.4842,0.0054,0.8385,0.0006,28.5568,0.156,343.6669,0.0035,343.9254,0.004,25.1917,0.1195,16.4962,0.0033,2.9879,0.0088,0.8385,0.0006,28.5568,0.156,357181,,6402,18.008764,17.529825,17.296207,17.11371,17.747995,18.304573,18.286629,,0.47893906,0.23361778,0.4161148,0.18249702,0.0352,9.234,0.035,-0.732,0.034,MIS,3,20.11674,0.03042416,19.64018,0.03283295
767r,156.67069424566768,7.596337721958619,5000.0,0.1029,,5.436486569201251,10.445259988540643,17.405446126337868,80.3619734651428,80.37789619754946,22.755148941022377,23.0895998979778,10.375711347546725,10.55454913129808,0.4791926643978259,-1.7299758477210478,-0.3891230487600756,-0.093065905079378,0.1911762505769729,2.526834199501093,0.0174159405302969,6.855802957228E-4,0.0070210631895687,0.0060900088925623,0.0475043835212655,0.0196654225418765,0.1529592970327461,0.0857375493248138,9.481058377409491,0.5642809279879692,320.77600061493024,319.1699728340102,0.0627047370788538,1.6784435600888532,1.0,0.0,0.27,0.3462954865095246,1.1707011,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1412.0,14.8,95.6,0.0,3.0,0.0329,0.0044399998150765,7.4,0.0,3.0,50.0,4.0,7.4,17.6,0.0,0.0,0.0,0.0,767,1804,REX,0.424845736624818,344.4696,0.0026,343.4886,0.0031,6.6828,0.0081,17.4421,9.0E-4,1.5062,0.0039,0.7774,0.0007,13.9425,0.1321,344.4696,0.0026,343.4886,0.0031,7.0206,0.0067,17.0064,0.0007,1.4527,0.0028,0.7774,0.0007,13.9425,0.1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.4696,0.0026,343.4886,0.0031,7.6919,0.0152,16.7076,0.0015,1.3463,0.0047,0.7774,0.0007,13.9425,0.1321,374102,,1804,18.257652,17.65637,17.370535,17.23628,17.588165,18.12727,16.962513,15.695939,0.6012821,0.28583527,0.42008972,0.13425446,0.1029,10.041,0.075,0.352,0.076,MIS,3,20.58413,0.0876838,20.06098,0.05364501
214r,149.67384080439848,5.264143266168652,5000.0,0.0134,,17.37595702897703,36.74010321856918,70.78549516019099,539.6482419766869,512.5246670109444,91.28191145966734,120.79700606918568,37.02629914270311,59.80908428354544,0.5463223799673258,-1.554109525684614,-0.1787063178623,-0.0021620679025087,0.1697846055030822,3.0499777025119594,0.1288245393264794,0.0564139099783705,0.1167979002624672,0.2725190379844993,0.1125452935344353,0.1281413275099092,0.1383547827357751,0.0761982132921123,51.40870400753743,0.5377690394297288,322.6074307736465,316.9305359917133,0.7335765394063468,2.44937325408108,0.0,0.0,0.27,0.3462954865095246,1.305785,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,13913.0,18.4,757.4,0.0,3.0,0.02086,0.0015300000086426,13.6,0.0,3.0,50.0,5.2,13.6,36.7,0.0,0.0,0.0,0.0,214,733,SER,0.45474987892022,344.6531,0.0283,344.4342,0.0185,37.2802,0.1821,17.3649,0.004,1.3237,0.0071,0.6140,0.0011,79.1681,0.1787,344.6531,0.0283,344.4342,0.0185,37.9222,0.1668,16.8748,0.0038,1.5744,0.0064,0.6140,0.0011,79.1681,0.1787,344.6531,0.0283,344.4342,0.0185,38.5347,0.2811,16.6976,0.0060,1.8136,0.0112,0.6140,0.0011,79.1681,0.1787,344.6531,0.0283,344.4342,0.0185,39.1978,0.4432,16.5885,0.0087,2.0725,0.0178,0.6140,0.0011,79.1681,0.1787,361183,,733,16.045223,15.547728,15.295401,15.169415,15.971416,16.62985,16.658377,14.225372,0.49749565,0.25232697,0.37831306,0.1259861,0.0134,9.153,0.029,-1.093,0.064,MIS,1,-999.0,-999.0,18.26784,0.01875173
937r,124.19205404491876,30.17395997095823,5000.0,0.0643,,4.688534290866663,10.199529688700382,18.966085815466435,230.08026977566516,231.76739120969376,24.177359442111342,34.06376455701468,10.51760645916587,16.361937222659915,0.4981708476697453,-1.8766065214955645,-0.1935659846383339,-0.0946591672948355,0.3683929741382599,3.034703072925348,0.026312994209209,0.0144734379351835,0.0010266940451745,0.0,0.0226148198434628,0.0084159342745769,0.1620811328469935,0.3189637990786875,15.399996028889534,0.7240407108226589,319.63207984677854,319.996426161204,0.7219013148529189,0.5777505035299849,0.0,0.0,0.27,0.3462954865095246,1.5010613,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,2010.0,24.3,82.8,0.0,3.0,0.04867,0.00362000009045,13.5,0.0,3.0,50.0,4.7,13.5,48.3,0.0,0.0,0.0,0.0,937,4558,SER,0.292050446794788,344.4220,0.002,344.4352,0.0022,6.9656,0.047,18.3678,0.0037,4.1890,0.0347,0.6336,0.0012,3.5327,0.1239,344.4220,0.002,344.4352,0.0022,6.4846,0.0298,17.4944,0.0024,4.6049,0.0231,0.6336,0.0012,3.5327,0.1239,344.4220,0.002,344.4352,0.0022,6.0257,0.0274,17.0707,0.0023,5.0017,0.0257,0.6336,0.0012,3.5327,0.1239,344.4220,0.002,344.4352,0.0022,5.529,0.0428,16.8423,0.0037,5.4313,0.0405,0.6336,0.0012,3.5327,0.1239,497361,,4558,17.426277,16.51058,16.084154,15.807006,16.016403,16.522968,16.781542,,0.9156971,0.42642593,0.7035742,0.27714825,0.0643,10.604,0.034,-0.666,0.348,MIS,3,23.2577,0.3980794,22.0888,0.2152182
842r,154.82372103770757,8.814502398440503,5000.0,0.1014,,3.818621930200808,8.579147959473369,16.640681453902562,82.10613097739707,82.7165073996486,21.572819462662675,31.22400316314472,9.06558944483992,14.843824017226146,0.5291051776311344,-1.820312446863349,-0.0794528450495839,-0.0562093042591825,0.2501794695854187,3.1963222239125577,0.0700499864282846,0.0217636355821925,0.0073937153419593,0.0,0.0450185414766798,0.0884092983232369,0.2919141059060242,0.1883214978719777,12.548606528888708,0.7192333303559906,320.6587047065193,319.3808059172208,0.7643381072565328,2.080244358903466,0.0,0.0,0.27,0.3462954865095246,1.4320439,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1050.0,22.1,47.5,0.0,3.0,0.03734,0.0045199999585747,8.3,0.0,3.0,50.0,4.1,8.3,24.3,0.0,0.0,0.0,0.0,842,2262,SER,0.447324392977012,572.8286,0.0065,572.7993,0.0043,13.6108,0.0636,18.5851,0.0037,1.4989,0.0100,0.5542,0.0010,65.6339,0.1044,572.8286,0.0065,572.7993,0.0043,13.5257,0.042,17.5905,0.0024,1.7710,0.0061,0.5542,0.0010,65.6339,0.1044,572.8286,0.0065,572.7993,0.0043,13.4445,0.0471,17.1385,0.0025,2.0306,0.0070,0.5542,0.0010,65.6339,0.1044,572.8286,0.0065,572.7993,0.0043,13.3565,0.0749,16.9095,0.0037,2.3117,0.0119,0.5542,0.0010,65.6339,0.1044,381230,,2262,18.451363,17.580696,17.11284,16.813799,16.415537,16.716558,14.652949,13.882957,0.8706665,0.46785545,0.7668972,0.29904175,0.1014,10.702,0.059,0.567,0.103,AIS,3,21.58472,0.3406729,21.04596,0.1813138
1083r,188.87871082303508,11.498209159949704,5000.0,0.0661,,3.914899626536673,8.659025426450231,16.014415515041954,183.89440456686168,183.01549762930264,19.6784804157175,23.621154852335483,9.452938972965356,11.599609760769631,0.5068689779858981,-1.791755781006884,-0.2093118027320333,-0.0742537653539177,0.3315511047840118,3.058952304628181,0.1568935245751721,0.0210546134901666,0.0010266940451745,0.0,0.0584575885289694,0.3132705366082614,0.2759881440986267,0.2128470416950625,10.046382562243668,1.194071448316258,319.7433088149472,319.5861110939384,0.3831480118148845,1.0939434355686095,0.0,0.0,0.27,0.3462954865095246,1.3575459,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2913.0,19.9,146.7,0.0,3.0,0.01837,0.0023300000466406,7.9,0.0,3.0,50.0,4.1,7.9,31.3,0.0,0.0,0.0,0.0,1083,7697,SER,0.429312083654304,572.3458,0.001,572.8787,0.0014,13.1678,0.0139,17.4107,8.0E-4,1.7097,0.0028,0.5436,0.0002,-28.0981,0.0262,572.3458,0.001,572.8787,0.0014,12.1882,0.0079,16.6866,0.0004,2.1842,0.0016,0.5436,0.0002,-28.0981,0.0262,572.3458,0.001,572.8787,0.0014,11.2534,0.0113,16.3738,0.0006,2.6369,0.0027,0.5436,0.0002,-28.0981,0.0262,572.3458,0.001,572.8787,0.0014,10.2415,0.0202,16.1797,0.0012,3.1270,0.0049,0.5436,0.0002,-28.0981,0.0262,396972,1887p115,7697,17.478563,16.714418,16.344053,16.102785,16.150002,16.576675,14.332087,13.725121,0.7641449,0.37036514,0.6116333,0.24126816,0.0661,10.515,0.04,0.387,0.111,GII,3,20.5548,0.06956055,20.07711,0.04124599
